unit_id,pr_number,unit_type,defect_class,gt_file,gt_line,gt_summary,detection_hint,model_id,finding_index,severity,finding_file,finding_line,failure_mode,impact,suggested_fix,raw_content,draft_tag,draft_rationale,tag,notes
1792/clean,1792,clean,,,,,,gemini,2,should-fix,langfuse/_client/observe.py,700,The `_generator_never_resumed` method's fallback for Python < 3.12 incorrectly identifies a suspended generator that has been iterated over as 'never resumed'.,"This incorrect detection can cause `asyncio.CancelledError` to be mishandled. The error might be deferred (`_pending_error`) when it should be handled immediately, leading to incorrect span finalization logic and potentially confusing behavior for consumers of the generator wrapper.","The fallback logic should check if the generator's frame's instruction pointer (`f_lasti`) is at its initial state (usually 0 or a small number before the first `yield`). A simple and effective check is `frame.f_lasti == 0` for CPython, which indicates the generator's code has not yet executed.

```python
    def _generator_never_resumed(self) -> bool:
        try:
            state = inspect.getasyncgenstate(self.generator)
        except (AttributeError, TypeError):
            # getasyncgenstate is Python 3.12+; fall back to the attributes it reads.
            frame = getattr(self.generator, ""ag_frame"", None)
            # f_lasti == 0 is a CPython-specific but reliable way to check if the frame has started execution.
            return frame is not None and frame.f_lasti == 0

        return state == ""AGEN_CREATED""
```",,false_positive,Same as gpt finding 2 — fallback and primary path implement the same semantics; no misclassification relative to the code's own consistent behavior.,false_positive,
1803/011-inverted-mask-patch-guard,1803,injected,security,langfuse/_client/span_exporter.py,351,"In _apply_mask_otel_spans's patch-application loop, the guard on whether a span has a redaction patch is inverted: `if patch is not None:` instead of `if patch is None:`. Spans the mask_otel_spans hook DID return a redaction patch for now take the ""no patch"" branch and are appended with their original, unmasked attributes — the redaction is silently never applied, so data the hook explicitly asked to delete or replace is exported as-is. Spans the hook did NOT patch instead fall through into _apply_otel_span_patch(patch=None), which logs an error and returns None, so those spans are silently dropped from the export entirely.","A correct catch must state that the `patch is None` condition is inverted, so spans that DO have a mask patch skip _apply_otel_span_patch and export their unredacted original attributes (a masking/redaction bypass — sensitive data that should have been deleted or replaced is exported unchanged), while unpatched spans are instead silently dropped — not merely note that the branch logic changed or that spans might be dropped.",claude,1,blocking,langfuse/_client/span_exporter.py,351,"The condition was inverted from `if patch is None:` to `if patch is not None:`, causing spans that have patches to be kept unchanged instead of having the patch applied, and spans without patches to fall through to patch application logic.","The masking function's span patches are completely ignored—spans that should be masked are not masked, and spans that should be kept as-is may be incorrectly processed. This breaks the entire mask_otel_spans feature and could leak sensitive data that was supposed to be masked.","Revert the condition to `if patch is None:` to restore the correct logic where unpatched spans are kept as-is and control continues, while patched spans fall through to the patch application code below.",,described_catch,"States the inversion, unmasked export of spans that had patches, potential sensitive-data leak — matches hint fully.",described_catch,
1803/011-inverted-mask-patch-guard,1803,injected,security,langfuse/_client/span_exporter.py,351,"In _apply_mask_otel_spans's patch-application loop, the guard on whether a span has a redaction patch is inverted: `if patch is not None:` instead of `if patch is None:`. Spans the mask_otel_spans hook DID return a redaction patch for now take the ""no patch"" branch and are appended with their original, unmasked attributes — the redaction is silently never applied, so data the hook explicitly asked to delete or replace is exported as-is. Spans the hook did NOT patch instead fall through into _apply_otel_span_patch(patch=None), which logs an error and returns None, so those spans are silently dropped from the export entirely.","A correct catch must state that the `patch is None` condition is inverted, so spans that DO have a mask patch skip _apply_otel_span_patch and export their unredacted original attributes (a masking/redaction bypass — sensitive data that should have been deleted or replaced is exported unchanged), while unpatched spans are instead silently dropped — not merely note that the branch logic changed or that spans might be dropped.",gpt,1,blocking,langfuse/_client/span_exporter.py,348,"Spans that have a patch returned by mask_otel_spans are appended without applying the patch due to inverted condition (checking patch is not None to skip further processing), while spans without a patch fall through to patch-application logic with patch=None.","Patched attributes are silently not applied, and unpatched spans may be processed by code expecting a patch, potentially causing incorrect attribute mutations or errors. This breaks the masking contract and results in incorrect data export.","Restore the original condition so that spans without a patch are appended as-is and patched spans proceed to have their patch applied. Specifically, change `if patch is not None:` back to `if patch is None:` so patched spans go through the patch-application code path.",,described_catch,States patched spans appended without the patch applied and unpatched spans mis-processed — matches hint.,described_catch,
1803/011-inverted-mask-patch-guard,1803,injected,security,langfuse/_client/span_exporter.py,351,"In _apply_mask_otel_spans's patch-application loop, the guard on whether a span has a redaction patch is inverted: `if patch is not None:` instead of `if patch is None:`. Spans the mask_otel_spans hook DID return a redaction patch for now take the ""no patch"" branch and are appended with their original, unmasked attributes — the redaction is silently never applied, so data the hook explicitly asked to delete or replace is exported as-is. Spans the hook did NOT patch instead fall through into _apply_otel_span_patch(patch=None), which logs an error and returns None, so those spans are silently dropped from the export entirely.","A correct catch must state that the `patch is None` condition is inverted, so spans that DO have a mask patch skip _apply_otel_span_patch and export their unredacted original attributes (a masking/redaction bypass — sensitive data that should have been deleted or replaced is exported unchanged), while unpatched spans are instead silently dropped — not merely note that the branch logic changed or that spans might be dropped.",gemini,1,should-fix,langfuse/_client/span_exporter.py,351,The condition `if patch is not None:` is incorrect. It should be `if patch is None:`.,"The logic is inverted. Spans that should be patched are not, and spans that should not be patched are also not. The result is that no spans are ever patched, and only spans that were *not* supposed to be patched are kept. This breaks the masking feature entirely.",Change the condition to `if patch is None:`. This will correctly append unpatched spans to `masked_span_attributes` and proceed to the patching logic for spans that have a patch.,,described_catch,"BORDERLINE — names the inversion and 'breaks the masking feature entirely', but garbles which branch keeps/drops what, never says 'unredacted data exported', and rates a redaction bypass only should-fix. Your call vs localized_catch.",localized_catch,
1803/011-inverted-mask-patch-guard,1803,injected,security,langfuse/_client/span_exporter.py,351,"In _apply_mask_otel_spans's patch-application loop, the guard on whether a span has a redaction patch is inverted: `if patch is not None:` instead of `if patch is None:`. Spans the mask_otel_spans hook DID return a redaction patch for now take the ""no patch"" branch and are appended with their original, unmasked attributes — the redaction is silently never applied, so data the hook explicitly asked to delete or replace is exported as-is. Spans the hook did NOT patch instead fall through into _apply_otel_span_patch(patch=None), which logs an error and returns None, so those spans are silently dropped from the export entirely.","A correct catch must state that the `patch is None` condition is inverted, so spans that DO have a mask patch skip _apply_otel_span_patch and export their unredacted original attributes (a masking/redaction bypass — sensitive data that should have been deleted or replaced is exported unchanged), while unpatched spans are instead silently dropped — not merely note that the branch logic changed or that spans might be dropped.",gemini,2,should-fix,langfuse/_client/span_exporter.py,285,"The code `span_attributes_by_identifier.pop(identifier)` is redundant and has no effect, as the next line unconditionally overwrites the dictionary entry for that key.","While not causing a bug, this is confusing code that suggests a more complex operation is happening than a simple overwrite. It can mislead future developers and slightly impacts performance by doing an unnecessary dictionary lookup and removal.","Remove the line `span_attributes_by_identifier.pop(identifier)`. The following line `span_attributes_by_identifier[identifier] = (span, attributes)` is sufficient to ensure the last seen span for a given identifier is stored.",,unrelated,"Not the injected defect; also wrong — the pop-before-reinsert is a deliberate move-to-end (dict insertion order controls export order), not a no-op (verified 1803 code).",unrelated,
1803/clean,1803,clean,,,,,,claude,0,,,,,,,,,,none,
1803/clean,1803,clean,,,,,,gpt,0,,,,,,,,,,none,
1803/clean,1803,clean,,,,,,gemini,1,should-fix,langfuse/_client/span_exporter.py,283,"When a batch contains spans with duplicate identifiers, the code silently keeps the last one and discards the previous ones. This is a silent semantic change from the previous behavior which would drop the entire batch.","Users might unknowingly lose span data if duplicates occur in a batch, for example due to retries or misconfigured instrumentation. The previous behavior of dropping the batch was noisy and would alert users to a problem, whereas the new behavior hides it.","Instead of silently dropping previous duplicate spans, log a warning when a duplicate is encountered. This will alert users to potential configuration issues while still allowing the batch to be processed with the last-seen span.

```python
# In langfuse/_client/span_exporter.py

            if identifier in span_attributes_by_identifier:
                langfuse_logger.warning(
                    ""Duplicate span identifier found in an export batch. Keeping the last seen span. ""
                    f""trace_id='{identifier.trace_id}' span_id='{identifier.span_id}'""
                )
                span_attributes_by_identifier.pop(identifier)

            span_attributes_by_identifier[identifier] = (span, attributes)
```",,false_positive,"Flags the PR's stated purpose as the bug — the title is literally 'fix(otel): keep last duplicate span in masking batches'. Reviewing the intent, not a defect.",false_positive,
1803/clean,1803,clean,,,,,,gemini,2,should-fix,langfuse/_client/span_exporter.py,282,"The code uses `dict.pop(key)` to remove a previous entry for a duplicate span identifier. If the key is not present (which it always will be due to the `if` condition), this works. However, using `del` is more idiomatic and slightly more performant for removing an item from a dictionary when the return value is not needed.","The use of `pop` is slightly less efficient and less clear than `del` in this context. While the performance impact is negligible, using `del` improves code clarity and adheres to common Python idioms.","Replace `span_attributes_by_identifier.pop(identifier)` with `del span_attributes_by_identifier[identifier]` to make the intent of deleting the key-value pair clearer and more idiomatic.

```python
# In langfuse/_client/span_exporter.py

            if identifier in span_attributes_by_identifier:
                del span_attributes_by_identifier[identifier]

            span_attributes_by_identifier[identifier] = (span, attributes)
```",,false_positive,"Wrong on the facts — the pop-before-reinsert moves the key to the END of dict insertion order (export ordering), so it is not a no-op as claimed; and pop-vs-del is a style nit inflated to should-fix.",false_positive,
1811/001-exclude-none,1811,injected,contract_violation,langfuse/_utils/serializer.py,143,"model_dump() is now called with exclude_none=True, so any field holding None is silently dropped from the serialized event instead of being preserved as null. This changes the wire contract for every pydantic model serialized here, not just ones with non-finite floats — downstream consumers that expect a key to be present (even as null) will see it missing instead.","A correct catch must identify that exclude_none=True changes serialization behaviour for None-valued fields across all pydantic models passing through this path, causing silent field/key loss for consumers — not merely note that the NaN/Inf handling itself looks correct.",claude,1,blocking,langfuse/_utils/serializer.py,143,"Recursive call to `self.default()` on an already-dumped dictionary will cause infinite recursion. The `default()` method is only called by the JSON encoder for objects it cannot serialize; passing a dict (which is JSON-serializable) back to `default()` will not trigger the special float handling, and if the dict contains a BaseModel, it will call `model_dump()` again, leading to a stack overflow.","Any Pydantic model containing nested Pydantic models will cause the serializer to crash with a RecursionError, breaking all telemetry/logging that uses this serializer.","Instead of recursing through `default()`, manually walk the dumped dict/list structure and replace non-finite floats in-place, or use a custom `default` function in `json.dumps()` that handles both BaseModel and float types without recursion.",,localized_catch,"On the exact injected line but describes a different, fabricated failure: the custom default() explicitly handles dicts by recursing into values (verified), so no infinite recursion. Blocking-severity false alarm co-located with the real catch — the Aug 19 poster child.",localized_catch,
1811/001-exclude-none,1811,injected,contract_violation,langfuse/_utils/serializer.py,143,"model_dump() is now called with exclude_none=True, so any field holding None is silently dropped from the serialized event instead of being preserved as null. This changes the wire contract for every pydantic model serialized here, not just ones with non-finite floats — downstream consumers that expect a key to be present (even as null) will see it missing instead.","A correct catch must identify that exclude_none=True changes serialization behaviour for None-valued fields across all pydantic models passing through this path, causing silent field/key loss for consumers — not merely note that the NaN/Inf handling itself looks correct.",claude,2,blocking,langfuse/_utils/serializer.py,143,"The `exclude_none=True` parameter is added to `model_dump()` but was not present before, silently changing serialization behavior by dropping all None-valued fields from the output.","Existing code that expects None fields to be serialized (e.g., to explicitly signal null values to the API) will break. This is a semantic change that could cause data loss or API contract violations.","Remove `exclude_none=True` to preserve the original behavior, or make it configurable if the change is intentional and coordinate with API consumers.",,described_catch,"States exclude_none=True silently drops None fields, breaking the wire contract — matches hint.",described_catch,
1811/001-exclude-none,1811,injected,contract_violation,langfuse/_utils/serializer.py,143,"model_dump() is now called with exclude_none=True, so any field holding None is silently dropped from the serialized event instead of being preserved as null. This changes the wire contract for every pydantic model serialized here, not just ones with non-finite floats — downstream consumers that expect a key to be present (even as null) will see it missing instead.","A correct catch must identify that exclude_none=True changes serialization behaviour for None-valued fields across all pydantic models passing through this path, causing silent field/key loss for consumers — not merely note that the NaN/Inf handling itself looks correct.",gpt,1,should-fix,langfuse/_utils/serializer.py,141,Switching to model_dump(exclude_none=True) silently drops fields with value None when serializing Pydantic models.,"Callers relying on the presence of keys with null values (e.g., to distinguish unset vs. explicitly null, or to satisfy downstream schemas) will see data loss or schema mismatches in production payloads.","Preserve the previous behavior by removing exclude_none=True. Use: return self.default(obj.model_dump()). If excluding None is desired, gate it behind a configurable option rather than changing the default.",,described_catch,"States None-valued keys silently dropped, schema mismatches downstream — matches hint (only should-fix severity).",described_catch,
1811/001-exclude-none,1811,injected,contract_violation,langfuse/_utils/serializer.py,143,"model_dump() is now called with exclude_none=True, so any field holding None is silently dropped from the serialized event instead of being preserved as null. This changes the wire contract for every pydantic model serialized here, not just ones with non-finite floats — downstream consumers that expect a key to be present (even as null) will see it missing instead.","A correct catch must identify that exclude_none=True changes serialization behaviour for None-valued fields across all pydantic models passing through this path, causing silent field/key loss for consumers — not merely note that the NaN/Inf handling itself looks correct.",gemini,1,blocking,langfuse/_utils/serializer.py,142,The recursive call to `self.default()` with a dictionary from `model_dump()` will raise a `TypeError` because `json.JSONEncoder.default` does not handle dictionaries. This breaks serialization for all Pydantic models.,"Any attempt to serialize a Pydantic model using this serializer will fail with a `TypeError`, preventing events containing such models from being sent to Langfuse. This is a regression that breaks a core serialization path.","Instead of recursively calling `self.default()`, which is incorrect, the `json.dumps` call should be configured to use this custom `default` function for all values within the structure. The `model_dump()` should be returned directly, and the top-level `encode` method should ensure `json.dumps` uses `self.default`.

```python
# In EventSerializer.default()
return obj.model_dump(exclude_none=True)

# In EventSerializer.encode()
return json.dumps(obj, default=self.default, separators=(',', ':'))
```
This assumes `encode` is the entry point. If not, the fix is to return `obj.model_dump(exclude_none=True)` and ensure the `json.dumps` call that uses this `EventSerializer` is correctly configured.",,localized_catch,"On/adjacent to the injected line, different fabricated failure: claims base JSONEncoder.default can't handle dicts -> TypeError, but this is the custom default() with an explicit dict branch (verified). Also missed the actual defect.",localized_catch,
1811/clean,1811,clean,,,,,,claude,1,blocking,langfuse/_utils/serializer.py,143,"Calling `self.default()` on the result of `obj.model_dump()` creates infinite recursion when the dumped model contains a dict or list, because `default()` is only called for non-serializable types, but `model_dump()` returns a dict which is already JSON-serializable and won't trigger `default()` again.","Any Pydantic model serialization will fail with a RecursionError or return incorrect results where nested non-finite floats are not converted. The test only validates a top-level model, not nested structures.","Instead of calling `self.default()`, recursively walk the dumped dict/list structure and apply the non-finite float conversion: create a helper function that processes dicts, lists, and floats recursively, converting NaN/Inf to strings while preserving other values.",,false_positive,"FABRICATED — the custom default() has an explicit dict branch that recurses into values and terminates (verified); model_dump() output contains no BaseModels. No infinite recursion. Blocking severity, and the same claim appears on the injected pair.",false_positive,
1811/clean,1811,clean,,,,,,claude,2,should-fix,langfuse/_utils/serializer.py,143,The `default()` method is designed to handle non-serializable objects and should not be called with already-serializable dicts. This violates the JSONEncoder contract where `default()` receives objects that the encoder cannot serialize.,"Even if recursion is avoided, this misuses the JSONEncoder API. The dict from `model_dump()` will be serialized directly by the encoder without calling `default()`, so nested non-finite floats won't be processed.","Process the `model_dump()` result with a recursive helper function that walks the structure and converts non-finite floats to strings, then return that processed structure from `default()` for the encoder to serialize.",,false_positive,"Contradicts its own finding 1 and is also wrong — default() here is a custom method called directly (not via the encoder's fallback protocol), and the code comment explains the recursion is deliberate NaN/Inf handling.",false_positive,
1811/clean,1811,clean,,,,,,gpt,0,,,,,,,,,,none,
1811/clean,1811,clean,,,,,,gemini,1,blocking,langfuse/_utils/serializer.py,143,The recursive call to `self.default(obj.model_dump())` will cause an infinite recursion for any Pydantic model.,"Any attempt to serialize a Pydantic model will result in a `RecursionError`, causing the process to crash. This will break all event logging that involves Pydantic models.","Instead of recursively calling `self.default`, which is designed for custom object types, iterate through the dictionary returned by `model_dump()` and apply the `default` method only to its values. A helper function can be used for this.

```python
def _process_dict(d):
    for k, v in d.items():
        if isinstance(v, dict):
            d[k] = _process_dict(v)
        elif isinstance(v, list):
            d[k] = [_process_list(i) for i in v]
        else:
            d[k] = self.default(v)
    return d

def _process_list(l):
    new_list = []
    for i in l:
        if isinstance(i, dict):
            new_list.append(_process_dict(i))
        elif isinstance(i, list):
            new_list.append(_process_list(i))
        else:
            new_list.append(self.default(i))
    return new_list

return _process_dict(obj.model_dump())
```

Alternatively, and more simply, since `json.dumps` already handles iterating through dicts and lists, you can just return the dictionary and let the encoder do its job. The `default` method will be called for any values within the dictionary that are not standard JSON types, such as non-finite floats.

```python
return obj.model_dump()
```
This reverts the change but is correct if the `default` method is properly implemented to handle non-finite floats, which it appears to be. The original issue was likely that `model_dump()` was not being used, and this change correctly introduces it, but the recursive call is incorrect. The test passes because `json.dumps` handles the dictionary correctly, not because the recursion is correct.",,false_positive,FABRICATED — same recursion claim; the dict branch in the custom default() handles it (verified). Blocking severity.,false_positive,
